,path_to_video,path_to_folder_with_images,youtube_video_id,url,title,description,path_to_caption,caption_in_frame
/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/Top 25 Computer Vision Projects 2021.mp4,/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/IMAGES_Top 25 Computer Vision Projects 2021,BFlRmIvqwSA,https://www.youtube.com/watch?v=BFlRmIvqwSA&pp=ygUQY29tcHV0ZXIgdmlzaW9ucw%3D%3D,Top 25 Computer Vision Projects 2021,Template description,/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/CAPTION_Top 25 Computer Vision Projects 2021.txt,{"1_file.jpg": "", "2_file.jpg": "[Music]", "3_file.jpg": "[Music]", "4_file.jpg": "[Music]", "5_file.jpg": "[Music]", "6_file.jpg": "[Music]", "7_file.jpg": "[Music]", "8_file.jpg": "[Music]", "9_file.jpg": "[Music]", "10_file.jpg": "[Music]", "11_file.jpg": "[Music]", "12_file.jpg": "[Music]", "13_file.jpg": "[Music]", "14_file.jpg": "[Music]", "15_file.jpg": "[Music]", "16_file.jpg": "[Music]", "17_file.jpg": "[Music]", "18_file.jpg": "[Music]", "19_file.jpg": "[Music]", "20_file.jpg": "[Music]", "21_file.jpg": "[Music]", "22_file.jpg": "[Music]", "23_file.jpg": "[Music]", "24_file.jpg": "[Music]", "25_file.jpg": "[Music]", "26_file.jpg": "[Music]", "27_file.jpg": "[Music]", "28_file.jpg": "[Music]", "29_file.jpg": "[Music]", "30_file.jpg": "[Music]", "31_file.jpg": "[Music]", "32_file.jpg": "[Music]", "33_file.jpg": "[Music]", "34_file.jpg": "[Music]", "35_file.jpg": "[Music]", "36_file.jpg": "[Music]", "37_file.jpg": "[Music]", "38_file.jpg": "[Music]", "39_file.jpg": "[Music]", "40_file.jpg": "[Music]", "41_file.jpg": "[Music]", "42_file.jpg": "[Music]", "43_file.jpg": "[Music]", "44_file.jpg": "[Music]", "45_file.jpg": "[Music]", "46_file.jpg": "[Music]", "47_file.jpg": "[Music]", "48_file.jpg": "[Music]", "49_file.jpg": "[Music]", "50_file.jpg": "[Music]", "51_file.jpg": "[Music]", "52_file.jpg": "[Music]", "53_file.jpg": "[Music]", "54_file.jpg": "[Music]", "55_file.jpg": "[Music]", "56_file.jpg": "[Music]", "57_file.jpg": "[Music]", "58_file.jpg": "[Music]", "59_file.jpg": "[Music]", "60_file.jpg": "[Music]", "61_file.jpg": "[Music]", "62_file.jpg": "[Music]", "63_file.jpg": "[Music]", "64_file.jpg": "[Music]", "65_file.jpg": "[Music]", "66_file.jpg": "[Music]", "67_file.jpg": "[Music]", "68_file.jpg": "[Music]", "69_file.jpg": "[Music]", "70_file.jpg": "[Music]", "71_file.jpg": "[Music]", "72_file.jpg": "[Music]", "73_file.jpg": "[Music]", "74_file.jpg": "[Music]", "75_file.jpg": "[Music]", "76_file.jpg": "[Music]", "77_file.jpg": "[Music]", "78_file.jpg": "[Music]", "79_file.jpg": "[Music]", "80_file.jpg": "[Music]", "81_file.jpg": "[Music]", "82_file.jpg": "[Music]", "83_file.jpg": "[Music]", "84_file.jpg": "[Music]", "85_file.jpg": "[Music]", "86_file.jpg": "[Music]", "87_file.jpg": "[Music]", "88_file.jpg": "[Music]", "89_file.jpg": "[Music]", "90_file.jpg": "[Music]", "91_file.jpg": "[Music]", "92_file.jpg": "[Music]", "93_file.jpg": "[Music]", "94_file.jpg": "[Music]", "95_file.jpg": "[Music]", "96_file.jpg": "[Music]", "97_file.jpg": "[Music]", "98_file.jpg": "[Music]", "99_file.jpg": "[Music]", "100_file.jpg": "[Music]"}
/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/Computer Vision Crash Course Computer Science 35.mp4,/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/IMAGES_Computer Vision Crash Course Computer Science 35,-4E2-0sxVUM,https://www.youtube.com/watch?v=-4E2-0sxVUM&pp=ygUQY29tcHV0ZXIgdmlzaW9ucw%3D%3D,Computer Vision Crash Course Computer Science 35,Template description,/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/CAPTION_Computer Vision Crash Course Computer Science 35.txt,{"1_file.jpg": "", "2_file.jpg": "", "3_file.jpg": "", "4_file.jpg": "", "5_file.jpg": "", "6_file.jpg": "", "7_file.jpg": "", "8_file.jpg": "", "9_file.jpg": "", "10_file.jpg": "", "11_file.jpg": "", "12_file.jpg": "", "13_file.jpg": "", "14_file.jpg": "", "15_file.jpg": "", "16_file.jpg": "", "17_file.jpg": "", "18_file.jpg": "", "19_file.jpg": "", "20_file.jpg": "", "21_file.jpg": "", "22_file.jpg": "", "23_file.jpg": "", "24_file.jpg": "", "25_file.jpg": "", "26_file.jpg": "", "27_file.jpg": "", "28_file.jpg": "", "29_file.jpg": "", "30_file.jpg": "", "31_file.jpg": "", "32_file.jpg": "", "33_file.jpg": "", "34_file.jpg": "", "35_file.jpg": "", "36_file.jpg": "", "37_file.jpg": "", "38_file.jpg": "", "39_file.jpg": "", "40_file.jpg": "", "41_file.jpg": "", "42_file.jpg": "", "43_file.jpg": "", "44_file.jpg": "", "45_file.jpg": "", "46_file.jpg": "", "47_file.jpg": "", "48_file.jpg": "", "49_file.jpg": "", "50_file.jpg": "", "51_file.jpg": "", "52_file.jpg": "", "53_file.jpg": "", "54_file.jpg": "", "55_file.jpg": "", "56_file.jpg": "", "57_file.jpg": "", "58_file.jpg": "", "59_file.jpg": "", "60_file.jpg": "", "61_file.jpg": "", "62_file.jpg": "", "63_file.jpg": "", "64_file.jpg": "", "65_file.jpg": "", "66_file.jpg": "", "67_file.jpg": "", "68_file.jpg": "", "69_file.jpg": "", "70_file.jpg": "", "71_file.jpg": "", "72_file.jpg": "", "73_file.jpg": "", "74_file.jpg": "", "75_file.jpg": "", "76_file.jpg": "", "77_file.jpg": "", "78_file.jpg": "", "79_file.jpg": "", "80_file.jpg": "", "81_file.jpg": "", "82_file.jpg": "", "83_file.jpg": "", "84_file.jpg": "", "85_file.jpg": "", "86_file.jpg": "", "87_file.jpg": "", "88_file.jpg": "", "89_file.jpg": "", "90_file.jpg": "", "91_file.jpg": "", "92_file.jpg": "", "93_file.jpg": "", "94_file.jpg": "", "95_file.jpg": "", "96_file.jpg": "", "97_file.jpg": "", "98_file.jpg": "Hi, I\u2019m Carrie Anne, and welcome to Crash\nCourse Computer Science!", "99_file.jpg": "Hi, I\u2019m Carrie Anne, and welcome to Crash\nCourse Computer Science!", "100_file.jpg": "Hi, I\u2019m Carrie Anne, and welcome to Crash\nCourse Computer Science!"}
/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/Lecture 1  Introduction to Convolutional Neural Networks for Visual Recognition.mp4,/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/IMAGES_Lecture 1  Introduction to Convolutional Neural Networks for Visual Recognition,vT1JzLTH4G4,https://www.youtube.com/watch?v=vT1JzLTH4G4&list=PLf7L7Kg8_FNxHATtLwDceyh72QQL9pvpQ,Lecture 1  Introduction to Convolutional Neural Networks for Visual Recognition,Template description,/Users/vasil.storchak/Dropbox/Projects/first_task_saasjet/DATASET_computer visions/CAPTION_Lecture 1  Introduction to Convolutional Neural Networks for Visual Recognition.txt,{"1_file.jpg": "", "2_file.jpg": "", "3_file.jpg": "", "4_file.jpg": "", "5_file.jpg": "", "6_file.jpg": "", "7_file.jpg": "", "8_file.jpg": "", "9_file.jpg": "", "10_file.jpg": "", "11_file.jpg": "", "12_file.jpg": "", "13_file.jpg": "", "14_file.jpg": "", "15_file.jpg": "", "16_file.jpg": "", "17_file.jpg": "", "18_file.jpg": "", "19_file.jpg": "", "20_file.jpg": "", "21_file.jpg": "", "22_file.jpg": "", "23_file.jpg": "", "24_file.jpg": "", "25_file.jpg": "", "26_file.jpg": "", "27_file.jpg": "", "28_file.jpg": "", "29_file.jpg": "", "30_file.jpg": "", "31_file.jpg": "", "32_file.jpg": "", "33_file.jpg": "", "34_file.jpg": "", "35_file.jpg": "", "36_file.jpg": "", "37_file.jpg": "", "38_file.jpg": "", "39_file.jpg": "", "40_file.jpg": "", "41_file.jpg": "", "42_file.jpg": "", "43_file.jpg": "", "44_file.jpg": "", "45_file.jpg": "", "46_file.jpg": "", "47_file.jpg": "", "48_file.jpg": "", "49_file.jpg": "", "50_file.jpg": "", "51_file.jpg": "", "52_file.jpg": "", "53_file.jpg": "", "54_file.jpg": "", "55_file.jpg": "", "56_file.jpg": "", "57_file.jpg": "", "58_file.jpg": "", "59_file.jpg": "", "60_file.jpg": "", "61_file.jpg": "", "62_file.jpg": "", "63_file.jpg": "", "64_file.jpg": "", "65_file.jpg": "", "66_file.jpg": "", "67_file.jpg": "", "68_file.jpg": "", "69_file.jpg": "", "70_file.jpg": "", "71_file.jpg": "", "72_file.jpg": "", "73_file.jpg": "", "74_file.jpg": "", "75_file.jpg": "", "76_file.jpg": "", "77_file.jpg": "", "78_file.jpg": "", "79_file.jpg": "", "80_file.jpg": "", "81_file.jpg": "", "82_file.jpg": "", "83_file.jpg": "", "84_file.jpg": "", "85_file.jpg": "", "86_file.jpg": "", "87_file.jpg": "", "88_file.jpg": "", "89_file.jpg": "", "90_file.jpg": "", "91_file.jpg": "", "92_file.jpg": "", "93_file.jpg": "", "94_file.jpg": "", "95_file.jpg": "", "96_file.jpg": "", "97_file.jpg": "", "98_file.jpg": "", "99_file.jpg": "", "100_file.jpg": ""}
